Title,SubTitle,Rating,ItemPrice,TrendingPrice,ItemLink
"iiyama G-Master GB3467WQSU-B5 Curved 1500R 34 Inch 21:9 Ultra Wide VA LCD,", Brand New,None,$517.78,None,https://www.ebay.com/itm/256663408281?_skw=ultrawide+monitor&epid=8063070139&hash=item3bc254ce99:g:xHkAAOSwg55m~keY&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKlpO3FtRI%2FJbjc%2BSHgn9%2FlTQRcjaB%2FstsqLHeK4mMMXcxXmHWfaGqNHKrcBOYJUSSs64ZfdyTv3TLLdXsh52uPGLR0%2BT%2Fis302Vj8ra06Dv4zo%2FaXgfe%2FcNxo4HxtxItu7V%2BYGuHCBcYA0y7ptx%2Ft8gfnzt6uoKqwe2yZux1VwIQ2qCcLGO51D5uy1qKKWXcqugGnsFqQ5LJZZgUzrV0VjkGP5uNaV7Th%2Bi%2FwmHmw8j64%2F%2BaNaoWPzRRlA374YIERc%3D%7Ctkp%3ABk9SR9y1ie2KZQ
"Dell P2222H 22"" 1920 x 1080 Full HD IPS, Height Adjust, Tilt, Swivel, Pivot LED", Very Good - Refurbished,5.0 out of 5 stars.,$219.99,None,https://www.ebay.com/itm/234634309520?_skw=ultrawide+monitor&epid=9047810943&hash=item36a14b6f90:g:8JAAAOSw25Fi1Yf~&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKmNpAJR4UKqdsdgQpdkfHF3%2BZJau55qzjddLLIzpgRglZpo%2BoIceB2qzNoEVRWkpVW%2BkjZUYNTWnWC7tDvqGta6pAjFEWvH%2BfJyTuTT8U9Tbo3xt7LWs5EY9RkouuAUVpYI70%2B12ZcVph9%2BMo0SufWGOMAp5pjJr%2FdEIcBGp9e2yVf7lKtVoUfkQuBneKSaCr06xZR9541f%2BKxq%2FaO0g2Otek4doKRY7a3ZA5sjg7yo%2BtgpQXjmN97FHeeT9ZzrGJM%3D%7Ctkp%3ABk9SR9y1ie2KZQ
" Laptop Screen Extender, 14'' FHD 1080P USB-C Portable Monitor, IPS Grey", Brand New,None,$417.71,None,https://www.ebay.com/itm/235874218826?_skw=ultrawide+monitor&hash=item36eb32f34a:g:pMAAAOSwiOVnYR7I&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKm7V7U9AIsfPVtEPdfgdug4wMUK1p0R3wIN3qQRLIOp5zftMsQOrVUpLh45yUCcfzU5YAFIJCtTHM%2BJ4hmGzyw5i6o4oUn0mou%2BGTByhatM9nrgx%2F1J64EEroreKvZ15gthbWg%2BqNEm%2B53Nq7Ayx%2Fuqp4GfgcXSTzl7h8WFXJi541VwNvD1PrkLTqTG0k%2Bc0SRorji0tqWx6hpyynH5jDcxlI4jPJSM0pWICtDaez0ralnpMalf%2FO%2Fa9Tvlx5%2FHETo%3D%7Ctkp%3ABk9SR9y1ie2KZQ
"LG 29UM68-P 29"" IPS Monitor Stand Neck Only", Pre-Owned,5.0 out of 5 stars.,$12.00,None,https://www.ebay.com/itm/255859857353?_skw=ultrawide+monitor&epid=19026514490&hash=item3b926f97c9:g:faYAAOSwUdNji1Er&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKkWMmO6Mw%2FXXrnAxIZ9L0rrhXS2kxkrupYdxlO4IhCKXiTcg%2FFtdHcp34QWX4ct8uXjwnMHBvq45NKXb1wE3o1ID%2Bctw00%2BUnvqrDn0pC5GfLKWzjY3iww%2FkDClsEhQN0Brx3hIxKDOPfUDMLIp%2FfsuJrXSzFJytVZt943QtEHXA2aeS4S0odeACulskPfFI0QMKfdcv7ZWd%2FsJo5zGN4dTgKyXg5smNjCoCkNZO4C1%2FkGRkk140jqpE8K9AEDlhMg%3D%7Ctkp%3ABk9SR9y1ie2KZQ
"LG 29WP500-B computer monitor 73.7 cm (29"") 2560 x 1080 pixels UltraWide Full", Brand New,4.0 out of 5 stars.,$280.15,None,https://www.ebay.com/itm/296724856461?_skw=ultrawide+monitor&epid=18050835378&hash=item45162dfe8d:g:OWoAAOSwbalm--Xs&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKmEN2odKNHl%2B5UJnBnJidx3KWkIVeS2C72Yz%2Fx1T%2F2xRxyzs2KwbFrj4MCVdF6VUiswNdYfVc%2BGyWXhINZcR2mU3oZ4K39k8Ybzrz7PjlC1nx%2BB5z%2FRXc%2FquUnYC02JyZHsc%2Bm8SGSPmHH8DInFOMDac1EKR6VJVF4%2FWEQv31Uykr%2BN6ubUdMfIv5BEma00hDgNZ%2BiFG%2B9MLEIJRnHPZ9b9T177lP%2Bf5s3nExoaM77e3pi8hErZY5BQjWR074tBODkUhaLtjGNk42Vhm0qmEiAxNh93Ppqjxy8Z5Fwbye6rcA%3D%3D%7Ctkp%3ABk9SR9y1ie2KZQ
Philips 32:9 49 in SuperWide curved LCD display 498P9/00 5120 x 1440 HDMI DP, Brand New,None,"$1,144.90",None,https://www.ebay.com/itm/266806225263?_skw=ultrawide+monitor&hash=item3e1ee3e96f:g:-WQAAOSwoRRmPi8A&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKl5ZR35XFWnYDP3XTEbmsqwqHoxnS2adCbK32VKz0fhTSd1OcUh25%2FRNg0%2BikU6mK6EvFgVIePntDsKK%2Fg9%2F7H69uXCkuOe2WtI7UOzbJLAgWGpmD05q%2FeerkQ9keWFWvfjQY9PiLyDjkzKZPE%2FtGoMXqi4BtjANgFUgAxzyhi9h07aq7%2Bdi1tqEwQEThRRbjwyOF1hC6Y6JtjhQFHsk%2B6gXPhWHhgpkJ1vEzm2rinnkA%2Fbv8%2FmnMJob%2BrVgPIuMrc%3D%7Ctkp%3ABk9SR9y1ie2KZQ
"LG 34WR55QC-B computer monitor 86.4 cm (34"") 3440 x 1440 pixels Wide Quad HD Bla", Brand New,None,$524.41,None,https://www.ebay.com/itm/256600494380?_skw=ultrawide+monitor&epid=7067118267&hash=item3bbe94d12c:g:RIsAAOSwQ1FmuQ9t&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKnh3AZNL8HKoXlsmj0ZTrlN2kLomkFodhB6rQMbHAVcabr4U8m4%2FBJlFP3gPp641Sj874xaYY0CpigLuQt9hQX014ZeHEIi1HT9Ed9K1Nd1%2Blqrbkz%2BYQniBBfOTQ9GNy66iUyYtreKabhlthBdcawtWGOUjTX9ONZUfjSMFWIzcyzw7TqqTzHGi3M870w6%2BIrGmlWi3a0aKtQLrGrhRkgcIRpEfw2t5PZTi2rWfdTNmDDmAKf%2FTpN5M5dCmNby8%2BE%3D%7Ctkp%3ABk9SR9y1ie2KZQ
"Philips 34B1U5600CH 34"" Curved LED Ultrawide Monitor HDMI DP USB KVM SPKR VESA", Brand New,None,$533.10,None,https://www.ebay.com/itm/335490953723?_skw=ultrawide+monitor&epid=13067203049&hash=item4e1cd1b1fb:g:CrgAAOSw~Q1m6ZUJ&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKlbS1qpxLO%2B%2Bhrb%2FL%2FpUJf9HWOWT82HGMAp686vs4%2FJ%2FZU9QKPYtSo3QbEZG8LCjf9d1%2BRigN39XjMu4AVm19z2R6u3dG9%2FceBsNrSQ1%2FSSSPhHRfrOvd6gjcGCMARJnxhBHvwXPOR29OgmHKHf%2FSrPDoJFwtFG6O1HbRoiXbVNhRTg51gG8uNiZnQnS16JUTLdiyGPLGI6NOAaZ2o%2Bg0sixfvRfktti094X5PNfWJklwdF6itfQpEkxgzxLoJjEaXzEfDLtKFtJbh%2FrhucOqkSN9FifU1NPMaS56d4v0H1lA%3D%3D%7Ctkp%3ABk9SR9y1ie2KZQ
"LG 34"" 34GN850-B UltraWide QHD IPS 160Hz 1ms Curved Monitor 3440x1440 3 Years", Brand New,5.0 out of 5 stars.,"$1,091.90",None,https://www.ebay.com/itm/266352248036?_skw=ultrawide+monitor&epid=3038232083&hash=item3e03d4c4e4:g:r~oAAOSwBBZkxYcl&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKlquduhUWrxoLJxBvtuCxYZWkwkjULamFr%2FPGj%2FSL4jzd%2Fzk3sKY1YjM9CrcAdc6ng%2BdPnOrZWjQtq4n7yM6kYT6cCgQ5HnlQM6nIDFCm0iPCmDzh8PvBTyA3hqFaCMMVI2hz9s16kkJJ49L9Pz5bTWK%2B3wC2VFz%2Frm7q%2Bo5q9AfXsQAnR%2FVsn4uJ62xVztKa3Zpo6derrhH4gmXy1Ej64w7uyw8TIA00EaDiSjjaBCipuL2LhmIBEQxyKCtsrKt04%3D%7Ctkp%3ABk9SR9y1ie2KZQ
"LG 38"" 38WN95C-W UltraWide QHD+ IPS Thunderbolt 3 with PD94W Curved Monitor ", Brand New,None,"$2,129.90",None,https://www.ebay.com/itm/266352208423?_skw=ultrawide+monitor&epid=22059190899&hash=item3e03d42a27:g:htMAAOSwB~ZkxXhf&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKnvHU3YrO7VXm0DnpLYwdzbG%2F6H%2F6nqg%2BaKugKi03s3MRP1yN3PfMY%2Bgtc%2B6dxTyvJ7ER3nF0UYUIL0lctBVWcQvcLVu3bxA0kwAv%2Bs7x%2F4J21zPs364CVBP5l8ioe02pY4cDGRkmaNn6SckIT5hmTHBthFGrdLyGNr%2FT3t1A%2FvosbMWMepkk0a5%2FN7o8RQ76vxI1V3zX2fvSZKzJgnsaIh9WOTicfyf3urmHdZ4p6NwQ2y%2BXolNAGV6fxO6OI7bYhaS1QqOWnpDbKzt3%2B5SjeuAYjcIzdjAimrEACytx2nNw%3D%3D%7Ctkp%3ABk9SR9y1ie2KZQ
5in TFT LCD HDMI Touchscreen for Raspberry Pi 5 - 800x480 Pixel, Open Box,None,$40.67,$56.49,https://www.ebay.com/itm/115624050271?_skw=ultrawide+monitor&hash=item1aebbafe5f:g:7GkAAOSw3BljiSFa&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKlyJA1ytvkZHu4cgcnmHJFahyJe1XnmAdb9%2F13P%2FyvkgLSuCuo9%2Fz3DvAcaFgSy40ICUg%2BhS7IjW5JympzZrTPma0Xiq37k0%2BJa65oGrQah0yHHrgGcENmfbS7A88YeNcJTWEW%2Fg%2BpfSs%2BIlydiW0CA024HX1H9IEkTCPQyBz8Hi5UhfhNt5LRU7ZDtwBJN61X0GSkWttLZ%2Bd%2FMtNaDWqmZt1sxBDJdTI8j85p1Lo741PUDkHIAUvNRn2HitIJiAslItHgvjof5plhkA0MDFsAPQY1olLtdPBG%2Fq%2FeTLyU9rA%3D%3D%7Ctkp%3ABk9SR9y1ie2KZQ
"LG 34BN670-B 34"" 21:9 UltraWide FreeSync HDR IPS Monitor 2560 x 1080 75 Hz 5ms ", Brand New,None,$553.90,None,https://www.ebay.com/itm/256164689979?_skw=ultrawide+monitor&epid=21042560892&hash=item3ba49af83b:g:Yl8AAOSwl3VkyDEI&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKn%2Bnb0%2FYvB7fJj6F2J078NhT%2BFx4FmZ6UaGQ%2Bdof%2BTsu8xJysU9KsBA0An4Msu2qswkzdo1n2Ko4qEYoBkrtOLBx4rB7AWxNtHNLOAYzDDF4awhDq0aI%2BjB%2By3skRjZbeOye7nSKEq5lQ784InmBvOlGBO8sWUddGbfcO38qDAK9pqO3nNkDEptaiGEwhb5dwt6bVT8xdxJEiF08Hqr6%2FLa2NMNdx4xod76u2zzm0R2bsw3AR3m%2Byxchp%2FSmtpcxgG32G1Q6XhOCczQWmQIFpYSBphmB8mRBqRRvuQIkFJtAg%3D%3D%7Ctkp%3ABk9SR9y1ie2KZQ
NX-EDG34S Nixeus EDG 34” Monitor ~ REPLACEMENT PARTS ~  Rear Panel Red Lights, Open Box,None,$29.95,None,https://www.ebay.com/itm/285544587986?_skw=ultrawide+monitor&epid=14036273295&hash=item427bc8a2d2:g:-mgAAOSwpsJjtwGs&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKmuf8ypwmhZIJBGqeSHZvuysvpZP1bly6XmBsqxPuZ0iUKybp4zacG3F7kn7S4XKK%2FUfL1QNQ%2FtW6SsxkWY7ZY0gLEVxzaAcHuxvs4zKgVVrGYiQMcq2QT6dZqp3Sjl%2BWBQfnODXUgAzhj4Q3RRlzOYdvXxQ4vlMZuvrHtW7zcR2b9hBeco7YM3ERfRnxdsnjCBqwe5QbhiunaPDgDTYnyAOYQRJknZEEU4h3lnwAVz2RWTZtMIWW%2FFIDKY%2FAsBc4gAM4ZjdMn%2F%2Br0UwXPn9haimvcgpl2J%2FoK1E%2Fi%2BcPB3Xw%3D%3D%7Ctkp%3ABk9SR9y1ie2KZQ
ASUS VZ279H Frameless 27” (GTG) IPS Widescreen 1080P Ultra-Slim HDMI Monitor J10, Parts Only,5.0 out of 5 stars.,$41.39,$45.99,https://www.ebay.com/itm/112667110574?_skw=ultrawide+monitor&epid=27011371570&hash=item1a3b7bacae:g:nb8AAOSwH2VaIZhp&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKnafyd35a6c%2Fbpz5f6FGOy4%2B7eocUBGvHGmJ6qZa01qaO%2BZBkCij1JbM4gmAgIeP0WE0KXvmXytsAt0XSdKGy61d7D4SoiWF8qFut5CaNzS85wXEc4X7dBz6GOZturz1%2F4EufB%2F4E7PllW%2BhnnJRCAtHA9SOQ2jDTmH2HnuFNb%2BXZc59dvpnWpuEm7gWxivpPuFIulJlsedmV69O674CVpvdlG1IGi1Kpw9FBMliQPVaxEZX%2FfB%2FaoQocwsr1m1WvxW3X6tRhG45J7yAFz4JLQOerQY4VcqVVA84Z5N9dWylQ%3D%3D%7Ctkp%3ABk9SR9y1ie2KZQ
21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (H..., Brand New,4.5 out of 5 stars.,$135.30,None,https://www.ebay.com/itm/286184819387?_skw=ultrawide+monitor&epid=23026659191&hash=item42a1f1cabb:g:8VEAAOSwBKVnRtp~&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKk3qYTKuLJm8hRdj2Aulmc3bTdQczxHOQSlVLQypGGacIqAvJtQ4nPexgw4CXgwI0hX2Nz0K1g%2By6nx1pqZrgbjCwWlSLY2JJNzZ68ZC8NIijTOy6apSpIZJSykejBLMSgGCJkBvuZ6T4Tt2946lS3Tjb4HGZfDEhogo6Jb1HwXq5WsN0m1H1wFgzuylGl%2FdmRNAfP9Qfp8Rweztl%2BCcDmnA6P63hsGhoPNr%2Bo6jzyfeU5bNCqKCeGS2uVsIuKSfSc%3D%7Ctkp%3ABk9SR9y1ie2KZQ
"Samsung S65UC computer monitor 86.4 cm (34"") 3440 x 1440 pixels UltraWide Quad H", Brand New,None,$526.52,None,https://www.ebay.com/itm/296728486531?_skw=ultrawide+monitor&epid=21064702607&hash=item4516656283:g:VR0AAOSwo9Rm~kuW&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKml23oAc0N0tVhY1NFg84r9KTaYwjuWqx5dTkXMSnuU3XImHZfF0KXjjxLqspNLtDnYHjekrocZ%2BESBjizJWRUo8aPuDNuNrQgQpg36FgVkf7o8pvLzqadI%2FB7qck7tZyjqJBkigjWyR%2BOEkpFeB35TaO4oqF7Gcs5le1YSUMvwcujItpH%2F%2B2R6dgT4Ge89C3X1XNr76wFSpobsOYAu2Y--vHtAZ4FGrk2Kxp9WzNDMX%2FkKNebkY1VnYc9WXiStml8%3D%7Ctkp%3ABk9SR9y1ie2KZQ
"Lenovo L32p-30 32"" Class Webcam 4K UHD LCD Monitor - 16:9 - Raven Black", Brand New,None,$467.46,None,https://www.ebay.com/itm/296936314019?_skw=ultrawide+monitor&epid=16061818556&hash=item4522c894a3:g:DsYAAOSwSmdngRSv&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKnIp4OhfFF1Oi19QhaLK2neXb%2B9qgZI4ZVIy5cfhAk6l%2BFkJssPsEZjNh90t92rGuMsPCBQbavuhy5D9BXiRA0dSPnUcweNf8a%2FjbHhXt68MKtsAQJWe6UQ2tjKDRvC1tOe6zjQ2SnlMO%2F4vgTPYa08WA2KXrL%2B8TmwJFO%2BoS%2FcULF0KYx7xVyOtFt7hbCOIuXEXcx6ToNCcJpMbK46QI9u0nkPPAu8GnwbUbQx5%2F1LLsbxlUpVWpSgHSixl5dtgYA%3D%7Ctkp%3ABk9SR9y1ie2KZQ
"Samsung G55T computer monitor 86.4 cm (34"") 3440 x 1440 pixels UltraWide Quad HD", Brand New,None,$607.09,None,https://www.ebay.com/itm/256662865472?_skw=ultrawide+monitor&epid=22063720646&hash=item3bc24c8640:g:FAkAAOSwYj9m~ZpH&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKlZx%2B7W37H%2Biv0apb%2BgKevuMogoEQSAQ7JXiiKGAOj6zEMD9Ux4xchUFk3DKOenO%2B58wdzG4M%2BYQFvipZz916Qz1O8Go6kk0OIP%2FyijIJI%2FTB4Ca%2BYyMwtDe82byQ1xwYMvLbafid77l8hI4WluxyfBUz4mOfZ7gSU5XKRGQt0Zw444p%2Fy%2FEJ0P20OFN8t%2BQ38kCiGHR0JSlLvVlvWADYbEz5fdqhOVf%2BSys%2BCHHjhFZm1lyiiMkaTaoBOwOsNhzrJL8cmPbsVCVsg28sUm4Ob47xV%2Ftn7ljN%2BPZq0WkKx3Kg%3D%3D%7Ctkp%3ABk9SR961ie2KZQ
"10.1"" IPS Touch Screen Portable Monitor HDMI/Type-C For Raspberry Pi 2 3 4 B", Brand New,None,$199.99,None,https://www.ebay.com/itm/394116818786?_skw=ultrawide+monitor&hash=item5bc3316762:g:HWwAAOSw6P9iqbob&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKm7jmwkwtUv0QU6lvl4qGznq0rKkyuOYTLFgPZSllTtBmc27SCULDR0ji%2BTbrT9Z1%2B%2FQBfusZPOBWt6qDv%2FDRvim25xvMuMfIcCvL%2Bu3FvsQlr8d5aK9SZ2z5OBy%2BREci4KdFkiuzZ6Qb78rfVhoHjmV3aOYxY08s6vrDlhvaBhv%2BVgusuFvIMPOSw2nkaOx5w8UAUHllWLHBUY7dzfRFX6iWGvNk3y2WZPay2stC6himQoDwR9%2FjiQC2kdWM86A8vB1%2BTtcSQrIADWSLoMe26MHEjFweI2StxZXmNhzkuK8w%3D%3D%7Ctkp%3ABk9SR961ie2KZQ
Samsung Wall Mount VESA Adapter Bracket FOR C49G95T LC49G95TSSNXZA Odyssey G9, Open Box,5.0 out of 5 stars.,$68.22,$75.80,https://www.ebay.com/itm/145592273662?_skw=ultrawide+monitor&epid=5039250644&hash=item21e5f9cafe:g:E~kAAOSw~7dlfPgc&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKnkDie77fUS%2B5%2ByZ3TSVl6iVFNERQXXzEch%2FdmuaaGGFGP0Y%2B9xA6PBjXVIFBzxn0%2BNpYnQqtCl%2FJZ4WxdpLnNTrYcFgNuhk92idpvUc0Hn60BnRbWlT8XQHKU8UFCJoSRIJ7%2BbEYwXxYhNVyYYM9y6rPiyGdJ9Y253M7OeivR2sgLsFNA5idDn%2FeT1S1QyRKATnX2VoWy%2Fs7fMSnVZVLo7FQV1loJxTfiJbfLfKwPH5ByMpMDpGd0QxkXWsGgcPTY%3D%7Ctkp%3ABk9SR961ie2KZQ
"LG 29WP500-B computer monitor 73.7 cm (29"") 2560 x 1080 pixels UltraWide Full HD", Brand New,5.0 out of 5 stars.,$317.57,None,https://www.ebay.com/itm/296728465265?_skw=ultrawide+monitor&epid=26047290604&hash=item4516650f71:g:lccAAOSwFAdm~kWS&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKn2q03MlI8h4jUFRE%2BanvjS68n%2F00sTsAcGa%2FmyWJYe8IljZRgYSPNLDpsmBjyEpbrHZZpbXuXCbrHMilwr9Z%2BlnsUB40nVSwMiFRQIpZize5aNGY8rG7uBNgvGE3a3hzAdkIh2S2CfRsmni19ONiGBFpvlhoKIVsfPK4hkF8UNlHHUayuqRWqdeENGJg6sVGq5JHMJLvnb18kvkvtpcibPjD%2F0qKAW91Ortre7hjPpk8KydjapsrpCmS0yMDODFUKMGkahldRbNpnWas9VlboEp%2Bmzf03ON4OjqKg5s%2F9Pfw%3D%3D%7Ctkp%3ABk9SR961ie2KZQ
Samsung - S34J550WQN - 34 inch WQHD 3000:1 4ms Ultrawide Gaming Monitor, Brand New,4.5 out of 5 stars.,$499.95,None,https://www.ebay.com/itm/274963097739?_skw=ultrawide+monitor&epid=11033840508&hash=item400513e88b:g:tg8AAOSwe3ddVXW7&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKnTqWSQjxvJfqqEDL1KehwFwYULM0Eh%2F7JjkDRHYkUuZZcJyOywC9Ll5burmP0BC%2F9cQYzpBIMoEShj6E6OQRppdjEk2%2BT6YfTOKH1qcdL0Lv2H2Fmm43R669%2BHAr0btpFmd7Prf9WP95r7oPIhUJ20P61vv3TPSiI84P5rW8MJOyVJ3rcPjo%2F3gb9QQmvcZPyvg4reVP1%2B7ARFj9G1RbweucB0dpq5wAmYYorxiXPRnV1qSoFJKDyqg4yAnDmo36nZ72E2VHKuq5GZYF7O4aHoKDabAgaCcjEVbIFXyFkvLA%3D%3D%7Ctkp%3ABk9SR961ie2KZQ
"ViewSonic VA2447-MH 24 Inch Full HD 1080p Monitor with 100Hz, Ultra-Thin Bezel,", Brand New,5.0 out of 5 stars.,$117.52,$165.00,https://www.ebay.com/itm/295100096145?_skw=ultrawide+monitor&epid=11045123938&hash=item44b5561e91:g:mx0AAOSwk99m3q0V&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKnVPuQvMSA6Amuc7S%2FNk7i5%2BmDYx77TxM5oET2pymYBRl41%2FZ0t%2FZ9rgq2FP4g1s8aQyIDS5kAzB8G3ufGzRQWl%2FhgsI1pfQt4xQvGv5vJcsvg6fEUiRAXtI10rGN5QUVyO4iHDsfuTvtN%2BdnFifvXp720EFxTYBbH7QJXUUX9gWNm%2F1sKKoWqra3qPSRFwqjO0bRo2hKv3IwGG4WFShysZv8srvO8hAX%2BgS6z35oz2vzOXUFuaXjct4xVOoK7u2fptkGcJCUh0n2Qucc%2FXVrQaTITBK7IV6uNvgU3Dj8zIlA%3D%3D%7Ctkp%3ABk9SR961ie2KZQ
AOC 27B2H 27 Full HD IPS Monitor 3-Sided Frameless & Ultra Slim Design HDMI/ VGA, Brand New,5.0 out of 5 stars.,$149.75,None,https://www.ebay.com/itm/116352243436?_skw=ultrawide+monitor&epid=24037472531&hash=item1b172256ec:g:OQ4AAOSwOqlnBvma&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKnvpl0%2Bj3l1DJYQ1vmlzSez1mCEnV8SS3ZEJc%2FRhhJrqgbD5GNtzvjEsppRIn24lMImQriStA5t2gOsipJyRy34UG98V3qWmudMOc2c5utnpyLVOrtymHFiXO07s%2BUf49LceFSKep2YrlnBWbe8sxAsOkEXoTk26y1KPi4D46vKhsV51hSrzaGpqVlQQ661M0UXjzFBekZXQwQI6DQnf0hLHJdPjgLrmh1bF5CxgvPg8bnHYQdg2eOB4ZsB7qk8au8JGCK2yX8e0UzfRgQOz%2B0qQudU27De0sHZlxZ1ytg4Gw%3D%3D%7Ctkp%3ABk9SR961ie2KZQ
"LG 34WN780-B 34"" UltraWide Ergo Stand QHD IPS HDR Monitor 2xHDMI DisplayPort", Brand New,None,$709.90,None,https://www.ebay.com/itm/255671882013?_skw=ultrawide+monitor&epid=3055664526&hash=item3b873b511d:g:ioAAAOSwoaBi9PA0&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKlQrxZYpng4n%2BG9vWm1fAxburPzBfnf5h%2FLwnNI6pt25vNgRimHnDDna8xrRgyCuMvABimxxO1REsVjNsIKmgjPdvPjX2Gg0%2Fbg7CSwUUSa1a4eih0VBKmtRRIW4L2A3okxXyM0HnU0NNvuKNBk%2FIEgD1%2FO%2Fk6FPyN58x5JJvIECqgAQRzy2tIzP3zMp0HlpjL12HeervWnOPa%2BOWH2VDI3YsltyoZuahekEVVFxP%2FKwR9NLQuSvQHpYU8oB9UhxH0%3D%7Ctkp%3ABk9SR961ie2KZQ
"NEW LG 34WP500-B 34"" FHD UltraWide IPS HDR Monitor FreeSync Flicker Safe 2xHDMI", Brand New,4.5 out of 5 stars.,$469.90,None,https://www.ebay.com/itm/265520733309?_skw=ultrawide+monitor&epid=3047763124&hash=item3dd244dc7d:g:M8kAAOSwNkBh8p6~&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKk1M%2BdkjiU1ZAhulUFtMHx1aowUE88jC0CHBW6yXZVpW2K7wxnERNMEl28AXNodcqf4ChJGWnCWpVa2cjF%2BIK67HWWlC%2FDop2SAJMYFPQmrAbT1wFp1D3ugOnJU1baW3ptH7TUaXoemO1rz5R6BxbH7VXa5l9KCc9ZloP6ur1FugxW%2F3af1jIIG7PIEk9qI10TYjw%2B4Sf2lidY6nM0bXluEcnxgwOZc7T%2FGpeyGuf%2BMNTySuYguiyIvZZ%2FUfXBtxxQ%3D%7Ctkp%3ABk9SR961ie2KZQ
LG 34WQ500-B 34 inch Widescreen LCD Monitor, Pre-Owned,None,$250.00,None,https://www.ebay.com/itm/315348080701?_skw=ultrawide+monitor&epid=11055706701&hash=item496c35d83d:g:JvsAAOSwRA9mObxV&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKmtsB8rWQTBrCh1svfW%2BIsrb2iU%2F1tCKUmOtAl9FNl%2FYsBikO1Go%2F9wcrUhcuX3zENaj3eoqSljuuyk5CJZ2WWoXEPyHCrjMijhgiiRASpEbOaM8w6YpdKz%2BBvT2B2gJeaMkv0%2BDuWv2IYkK6viu%2FuSt8F%2BR6HYondTLET0HaHdjwyAqYwZroONjjIxQd56YGRoXGQc6fFhe0oMS64vks3SGDeV%2FACoAao2aqeu8Cg0qvtEilbTul660NNlbPYKzDY%3D%7Ctkp%3ABk9SR961ie2KZQ
"Acer UM.CX0AA.P07 Nitro XV340CK P 34"" Gaming LED Monitor HDMI DisplayPort 21:9", Brand New,None,$358.27,None,https://www.ebay.com/itm/335407203327?_skw=ultrawide+monitor&epid=23063503248&hash=item4e17d3c3ff:g:i9wAAOSwZp1mT~e3&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKlxyjHNSoNUEz72tIvKzC9jT8xmwi4VeYIudZ%2BAPmkE4N0rOVXfORiv75R9djpU7WayeZ%2BoxM0zzpclnuU2I5Yro3petm%2BQjqSTueMXnCONu4aLm7xVW1UxcndKyqv4T7LXpOTA2yz8OlZrA3P3KXnk%2F1cQ2bhwPl977vfModcFK2mOi95sGrU299SmFDzs5KvufKnG41VCEVEY%2FAjscV4r3evTrWjCYghHarg6wmfU%2BqxdH9uhbjpq%2BH%2BDWkvXi4A%3D%7Ctkp%3ABk9SR961ie2KZQ
